label,origin_pred,pred_eps=8.0,pred_eps=4.0
95,95,71,73
1,1,5,5
12,27,27,27
0,53,53,53
51,63,63,63
23,23,60,60
73,73,72,73
72,55,55,55
83,53,53,53
74,38,38,38
1,1,1,1
12,12,12,12
38,38,97,97
51,51,33,33
29,19,19,19
77,77,34,34
44,44,27,27
18,15,15,15
10,51,51,51
16,8,8,8
43,17,17,17
0,0,0,0
7,7,45,7
70,62,62,62
17,17,17,17
3,72,72,27
6,80,80,97
83,70,70,70
65,55,55,55
0,0,83,0
46,48,48,48
85,40,40,40
62,62,62,62
18,18,80,80
81,81,17,17
40,40,79,70
48,48,48,48
4,45,45,45
2,80,80,80
21,21,98,21
24,44,44,44
95,95,55,95
53,53,53,53
89,89,13,89
50,65,65,65
35,35,98,98
98,11,11,11
32,32,98,98
58,58,58,58
97,97,28,28
56,56,59,56
78,40,40,22
60,71,71,71
79,79,7,7
84,9,9,9
28,28,28,28
46,35,35,35
90,90,90,90
43,43,42,42
9,9,83,83
42,21,21,21
84,84,9,9
59,56,56,56
27,44,44,44
17,17,37,37
62,53,53,53
23,23,69,54
31,59,59,59
11,11,11,11
48,48,86,48
82,62,62,62
87,76,76,76
28,20,20,20
14,18,18,18
99,99,25,99
13,13,81,81
66,66,64,64
35,98,98,98
42,66,66,66
20,20,20,20
2,2,72,72
16,16,9,9
68,68,12,12
23,23,23,23
93,93,93,93
79,34,34,34
87,87,87,87
41,41,41,41
2,11,11,11
96,65,65,65
39,39,39,39
49,49,49,49
57,35,35,35
96,52,52,52
12,12,12,12
38,38,31,31
65,38,38,38
39,39,39,39
93,93,73,73
83,7,7,7
32,32,22,22
19,46,46,46
8,8,8,8
53,53,53,53
69,69,69,69
72,67,67,67
23,23,23,23
29,29,55,29
43,43,15,15
88,19,19,19
11,11,2,2
96,96,33,33
62,62,62,62
54,54,26,54
2,35,35,35
73,73,73,73
34,34,34,34
48,48,41,48
34,34,32,34
34,34,42,42
94,94,94,94
88,88,79,43
67,68,68,79
71,71,60,71
97,97,72,72
7,7,24,7
35,11,11,11
77,32,32,32
95,95,73,73
44,29,29,29
45,45,20,45
27,73,73,73
80,80,80,80
84,84,34,40
99,99,99,99
52,96,96,96
92,92,54,70
70,51,51,51
16,16,16,16
88,88,90,72
25,25,70,25
58,58,89,58
79,14,14,14
54,92,92,92
73,73,67,73
50,50,54,54
47,52,52,52
51,98,98,98
78,78,22,22
26,57,57,57
50,50,31,31
17,68,68,68
86,86,86,86
72,32,32,32
87,12,12,12
34,4,4,4
47,52,52,52
25,25,94,94
72,18,18,91
29,29,29,29
95,95,67,95
86,86,94,94
92,62,62,62
78,78,38,38
3,3,21,21
28,51,51,51
58,58,13,58
66,66,74,74
78,9,9,9
38,42,42,56
22,78,78,78
66,66,48,66
95,95,95,95
45,73,73,73
97,97,79,72
65,91,91,91
54,54,46,46
71,12,12,12
70,48,48,48
80,38,38,38
85,85,85,85
28,28,87,28
41,41,41,41
71,71,60,60
64,64,77,14
75,7,7,7
90,90,81,81
7,7,24,24
37,37,17,17
23,23,23,23
54,54,16,16
84,43,43,43
86,6,6,6
8,8,89,89
22,22,22,22
51,51,42,16
75,75,25,75
26,26,26,26
11,42,42,42
3,13,13,13
46,35,35,35
64,59,59,59
92,92,70,70
55,11,11,11
39,39,42,39
66,66,80,80
86,86,86,86
85,85,52,85
0,70,70,70
8,8,48,79
27,27,66,66
57,57,53,53
13,13,81,81
94,94,84,84
40,27,27,27
61,61,22,61
94,94,20,94
17,17,25,25
11,11,32,11
1,27,27,27
4,65,65,65
49,49,76,76
77,77,95,77
0,0,0,0
1,91,91,91
80,80,38,38
48,48,41,48
39,39,39,39
55,55,19,19
38,80,80,80
12,12,12,12
35,98,98,45
12,12,68,12
78,7,7,7
87,92,92,92
11,35,35,2
0,0,0,0
95,95,30,95
90,90,90,90
10,10,61,61
88,34,34,34
10,94,94,94
97,97,97,97
48,48,58,58
63,63,14,63
51,51,31,51
52,59,59,59
47,47,33,33
85,55,55,55
69,69,69,69
65,69,69,69
81,37,37,37
30,95,95,95
51,51,40,51
69,69,69,69
28,23,23,23
4,55,55,50
31,33,33,33
97,97,64,97
48,48,45,48
64,64,64,64
80,80,64,64
0,0,53,0
0,0,0,0
5,5,36,5
45,8,8,8
13,13,81,81
90,90,68,68
85,89,89,89
56,56,17,56
51,77,77,77
34,38,38,38
44,56,56,56
91,91,91,91
85,85,58,85
56,56,56,56
10,84,84,84
46,10,10,86
93,93,93,93
77,77,80,77
81,81,13,81
82,82,82,82
18,44,44,44
66,66,63,66
56,56,59,59
49,49,12,49
0,0,83,0
70,62,62,62
63,63,66,63
99,99,61,22
14,14,74,74
5,5,5,5
26,26,26,26
24,24,60,24
86,86,40,86
64,93,93,93
55,44,44,44
1,1,41,1
94,94,94,94
74,74,26,74
6,6,45,6
25,25,25,25
52,47,47,47
90,90,37,90
5,84,84,84
40,40,40,40
41,41,41,41
49,10,10,10
76,9,9,9
19,19,3,19
44,95,95,95
49,49,49,49
57,57,57,57
85,75,75,75
63,63,55,55
91,91,91,91
63,63,97,63
94,94,94,94
55,55,87,87
59,14,14,14
21,21,21,21
59,17,17,17
47,47,82,47
31,55,55,55
60,60,71,60
44,78,78,78
25,25,41,41
11,28,28,28
97,97,40,97
96,96,52,52
3,4,4,4
46,98,98,98
85,85,59,59
56,56,56,56
34,34,46,46
50,3,3,3
41,41,41,41
87,87,28,28
38,80,80,66
83,83,83,83
45,15,15,15
77,77,56,56
15,15,80,15
47,47,96,47
68,68,68,68
46,46,11,98
87,5,5,5
61,22,22,22
69,69,76,69
49,49,76,49
86,86,86,86
89,45,45,45
36,36,92,36
59,59,49,59
67,67,99,67
54,0,0,0
72,72,3,72
3,3,12,3
62,62,84,84
60,96,96,96
97,97,80,97
40,80,80,80
69,69,69,69
4,63,63,63
94,94,84,94
65,38,38,38
39,39,39,39
87,87,87,87
48,48,48,48
93,66,66,66
38,80,80,80
67,73,73,73
26,77,77,77
1,1,50,50
10,67,67,73
41,41,41,41
47,47,47,47
78,99,99,99
87,87,86,86
13,13,13,13
11,11,35,35
57,57,57,57
45,57,57,57
39,39,73,73
8,8,8,8
55,41,41,41
21,21,29,29
65,96,96,96
97,97,23,23
90,90,60,60
98,35,35,35
63,74,74,74
78,74,74,74
44,44,79,44
44,91,91,91
15,15,57,57
53,57,57,57
97,85,85,85
13,37,37,37
9,65,65,65
75,75,18,75
73,73,73,73
84,20,20,87
84,73,73,73
48,16,16,16
12,12,87,87
25,25,25,25
7,7,31,31
90,81,81,81
7,7,65,65
55,55,31,31
90,76,76,76
86,86,87,87
67,67,67,67
54,54,54,54
77,74,74,74
60,60,60,60
9,9,82,9
54,82,82,82
34,34,4,4
68,68,55,68
25,25,26,25
71,71,60,71
20,20,20,20
89,89,58,89
24,24,26,26
84,84,65,65
4,4,72,4
59,59,47,47
26,26,54,54
18,18,27,18
37,52,52,52
98,35,35,35
64,64,43,43
74,8,8,8
94,94,94,94
5,5,5,5
43,19,19,19
97,97,75,75
23,23,69,23
93,73,73,73
15,38,38,38
17,17,17,17
1,1,92,1
58,58,49,49
31,15,15,15
8,8,30,30
45,45,5,5
28,28,82,28
23,23,49,23
19,19,19,19
88,88,86,86
87,87,87,87
82,82,82,82
26,26,36,36
33,33,74,88
63,65,65,65
16,28,28,28
13,82,82,82
91,91,15,15
76,76,76,76
76,76,49,76
38,97,97,28
10,35,35,35
70,92,92,92
17,17,17,17
78,78,78,78
56,6,6,6
75,75,75,75
57,0,0,0
79,14,14,14
90,90,17,17
38,27,27,27
51,51,19,51
27,27,64,64
71,71,71,71
96,96,59,33
6,6,6,6
40,40,40,40
51,88,88,88
47,96,96,96
37,37,37,37
41,41,41,41
66,64,64,64
67,67,27,27
41,89,89,89
82,82,96,82
14,14,24,24
23,23,71,71
6,6,14,6
98,98,98,98
11,11,32,51
7,7,9,9
65,33,33,33
64,64,55,55
40,0,0,0
15,15,36,36
1,1,1,1
29,29,29,29
38,38,41,41
75,14,14,14
40,40,35,35
31,59,59,59
60,60,96,60
79,79,29,29
63,64,64,45
6,6,92,6
36,50,50,50
31,31,51,51
21,21,21,21
52,52,47,52
71,71,60,71
1,1,73,1
61,36,36,36
34,34,8,34
34,34,65,65
77,77,19,19
35,35,84,84
37,76,76,76
7,74,74,74
70,92,92,92
20,20,20,20
93,93,29,29
41,41,25,25
92,83,83,83
87,87,86,87
46,11,11,84
30,95,95,95
30,93,93,93
46,46,10,10
85,85,81,85
32,32,57,57
14,14,45,45
51,51,51,51
24,24,24,24
5,5,60,60
49,49,49,49
61,46,46,46
89,89,81,89
48,48,48,48
98,46,46,46
7,7,44,44
94,94,94,94
37,37,89,89
94,9,9,9
94,87,87,87
52,52,59,52
11,11,35,35
61,61,61,61
41,41,41,41
50,43,43,43
84,19,19,33
76,76,98,76
18,18,78,18
64,35,35,35
80,94,94,94
62,62,82,82
11,46,46,46
41,41,40,41
69,69,69,69
34,38,38,38
2,2,5,5
45,42,42,43
62,62,6,6
87,94,94,94
99,99,67,67
45,45,55,45
2,2,70,70
27,27,80,27
91,91,15,15
19,31,31,31
56,56,37,56
20,20,20,20
92,13,13,13
54,54,6,6
75,75,75,75
9,96,96,96
83,57,57,57
27,64,64,87
95,95,95,95
49,71,71,71
14,3,3,3
2,98,98,98
43,43,75,43
96,96,47,47
95,95,29,95
66,88,88,88
81,84,84,84
9,9,40,9
44,44,33,33
99,99,78,99
87,87,87,87
79,79,97,79
11,45,45,45
59,59,97,97
18,78,78,78
62,98,98,98
96,47,47,47
94,20,20,20
49,49,49,49
47,47,55,55
72,2,2,2
26,26,50,50
71,71,60,71
76,76,76,76
21,21,3,3
81,81,81,81
30,30,3,3
99,99,99,99
64,64,77,64
92,83,83,83
0,0,0,0
6,3,3,44
74,63,63,63
82,82,82,82
13,27,27,27
69,69,69,69
8,8,8,8
3,3,15,15
74,74,50,50
89,89,26,89
11,21,21,21
16,61,61,61
92,92,70,92
79,33,33,33
86,86,86,86
72,3,3,76
95,95,95,95
38,66,66,66
42,34,34,34
65,73,73,73
61,10,10,10
68,68,49,68
17,17,37,17
41,86,86,86
49,49,59,49
20,20,20,20
4,74,74,74
75,75,74,75
48,48,92,92
13,13,81,13
60,60,68,60
67,27,27,65
62,62,70,62
17,17,89,17
37,87,87,87
32,66,66,66
59,59,85,85
59,76,76,76
38,38,33,38
70,92,92,92
79,79,24,79
11,46,46,46
49,49,93,93
44,91,91,91
0,0,83,83
26,6,6,6
45,45,74,74
48,48,48,48
1,1,1,1
33,96,96,96
57,6,6,6
10,89,89,89
37,81,81,81
97,97,97,97
44,44,98,98
43,43,50,50
63,63,50,74
55,4,4,4
37,37,17,17
20,20,83,20
49,49,5,49
19,19,8,19
16,16,22,22
26,39,39,39
21,21,21,21
79,66,66,66
40,40,40,40
68,68,71,68
74,43,43,43
95,67,67,67
46,98,98,98
94,94,94,94
68,68,76,68
13,13,58,58
22,99,99,70
83,83,62,62
46,3,3,3
74,50,50,50
35,35,2,2
60,60,16,60
11,2,2,2
21,21,21,21
34,79,79,79
39,39,39,39
65,65,2,2
13,96,96,96
20,20,20,20
21,21,38,38
99,99,82,82
68,68,71,68
88,48,48,48
93,52,52,4
49,49,60,49
69,69,69,69
17,17,56,17
55,55,23,23
81,58,58,58
63,36,36,36
14,74,74,74
73,68,68,68
17,17,37,37
13,13,39,39
95,95,30,95
99,94,94,94
61,66,66,66
24,24,24,24
22,22,87,87
23,23,39,99
94,94,94,94
33,49,49,49
90,90,90,90
8,8,46,46
68,60,60,60
52,52,29,29
20,20,20,20
64,63,63,63
54,54,54,54
53,53,53,53
3,3,35,35
4,4,4,4
88,49,49,49
53,53,57,53
27,25,25,25
5,86,86,86
47,47,25,47
97,97,65,65
5,5,84,5
35,35,50,50
71,71,49,49
54,51,51,51
54,54,54,54
17,17,17,17
56,56,47,47
54,54,92,54
15,15,34,15
69,69,69,69
65,65,3,3
24,24,24,24
42,42,43,43
8,8,99,8
72,44,44,44
77,77,35,77
75,7,7,7
66,66,97,66
93,30,30,30
94,94,94,94
27,27,78,78
98,98,11,11
75,75,64,64
44,45,45,45
37,37,19,19
8,8,19,8
10,61,61,61
84,22,22,79
72,77,77,77
34,41,41,41
37,37,81,81
2,36,36,36
86,86,86,86
20,20,20,20
90,90,47,90
49,49,17,17
95,95,30,95
29,29,84,84
34,34,88,34
46,40,40,40
43,43,55,55
72,69,69,69
18,18,83,83
51,51,9,51
87,87,87,87
18,91,91,91
41,41,14,14
93,79,79,79
72,72,86,72
95,93,93,93
19,19,19,19
34,50,50,50
42,18,18,44
79,79,31,55
79,79,24,24
17,17,37,37
73,30,30,30
97,97,66,66
45,5,5,5
97,38,38,38
29,55,55,55
86,80,80,80
29,31,31,31
0,0,0,0
19,97,97,97
12,12,8,8
91,27,27,27
75,75,91,91
97,64,64,64
50,57,57,57
13,13,13,13
61,61,10,61
74,50,50,50
85,85,55,85
29,95,95,62
67,32,32,32
50,40,40,40
43,88,88,65
50,50,32,32
3,3,19,19
25,25,36,25
13,13,13,13
50,36,36,36
56,56,84,56
60,60,68,68
30,99,99,99
61,10,10,10
34,34,34,34
84,94,94,94
1,1,53,1
58,58,41,41
35,11,11,80
4,91,91,91
77,77,72,72
42,42,64,80
22,22,9,9
87,87,85,87
38,38,30,30
11,46,46,46
9,9,9,9
32,32,93,93
12,68,68,68
50,32,32,32
8,8,48,48
96,96,52,52
61,61,0,0
9,76,76,76
43,43,88,88
9,9,9,9
58,89,89,89
92,70,70,70
32,89,89,89
32,32,32,32
25,25,16,16
0,0,0,0
34,69,69,69
75,75,75,75
68,68,38,68
27,27,71,26
15,51,51,51
0,57,57,57
38,38,33,33
10,10,0,0
3,19,19,6
44,97,97,97
30,30,67,30
43,89,89,89
59,59,4,38
50,36,36,36
40,16,16,16
67,67,22,67
76,69,69,69
49,17,17,17
98,28,28,28
57,57,57,57
16,16,10,16
56,56,59,56
84,19,19,19
75,75,75,75
50,50,42,50
90,81,81,81
10,10,0,0
83,83,16,83
22,32,32,1
59,59,52,59
93,93,73,73
36,36,13,13
51,51,40,40
6,6,1,6
74,74,68,68
82,82,82,82
1,1,90,90
97,43,43,43
12,69,69,69
79,59,59,59
49,49,17,49
94,94,16,16
39,39,22,39
25,25,94,94
98,98,35,35
10,26,26,26
58,58,58,58
79,56,56,56
54,23,23,39
64,64,38,38
1,1,1,1
24,24,24,24
46,46,46,46
51,27,27,27
45,45,23,23
70,54,54,54
29,37,37,37
96,96,37,96
2,2,45,2
7,24,24,24
95,74,74,74
27,27,91,27
83,83,53,53
89,89,81,89
7,14,14,14
52,59,59,59
24,24,79,24
49,49,76,49
5,5,5,5
80,80,38,80
53,53,35,35
75,75,55,75
55,99,99,17
14,75,75,75
15,37,37,37
69,69,69,69
51,43,43,43
24,24,24,24
19,31,31,31
2,2,98,98
68,68,68,68
24,77,77,77
75,75,89,75
75,75,5,75
41,41,41,41
13,58,58,58
44,75,75,75
41,41,50,89
31,31,89,89
74,64,64,27
18,18,18,18
43,43,36,43
0,0,32,0
13,39,39,39
15,15,31,15
7,7,14,14
17,17,49,49
83,56,56,56
92,92,54,54
79,79,42,42
34,34,6,6
74,74,62,74
86,86,86,86
20,20,20,20
50,50,50,50
72,72,15,15
14,14,92,14
86,69,69,69
88,88,84,84
98,98,43,43
4,24,24,24
77,77,79,79
1,1,1,1
79,79,77,77
12,12,13,12
87,87,75,87
78,18,18,18
65,65,36,36
1,1,70,70
59,52,52,52
48,48,48,48
83,83,48,48
58,58,58,58
13,85,85,85
56,96,96,96
94,94,94,94
50,50,67,67
13,13,13,13
55,29,29,50
97,97,14,97
10,28,28,28
7,7,44,7
21,3,3,3
19,19,41,41
22,22,22,22
54,54,91,91
75,75,75,75
75,75,75,75
27,67,67,67
5,53,53,53
75,75,75,75
6,6,89,89
75,75,75,75
35,35,11,11
19,19,35,35
79,42,42,42
48,48,41,41
18,55,55,55
12,71,71,49
32,20,20,20
3,72,72,72
60,60,23,60
65,42,42,42
85,12,12,12
77,6,6,6
43,43,15,43
65,65,17,17
85,85,17,85
96,96,47,96
98,2,2,2
66,66,31,66
62,62,53,62
73,93,93,93
83,83,16,16
65,65,97,97
58,58,90,90
12,89,89,89
19,15,15,15
38,85,85,85
27,78,78,78
81,81,81,81
21,21,66,21
29,29,29,29
51,34,34,34
58,58,90,58
88,42,42,42
89,31,31,31
5,5,12,12
15,15,43,43
10,0,0,0
37,37,48,37
95,95,73,95
50,23,23,23
30,69,69,69
74,94,94,94
98,98,15,15
33,68,68,68
40,40,36,40
50,50,54,54
52,52,96,96
14,14,6,6
63,63,21,21
72,55,55,55
53,53,53,53
91,91,91,91
81,81,81,81
73,73,55,55
16,16,16,16
32,75,75,75
90,90,4,90
33,33,96,96
52,52,47,47
41,41,41,41
11,2,2,2
38,38,57,57
14,7,7,7
56,56,73,56
43,97,97,97
80,33,33,33
65,38,38,38
46,46,11,11
92,92,92,92
52,52,52,52
75,75,75,75
78,99,99,99
60,60,68,60
70,70,70,70
36,10,10,16
19,75,75,75
2,46,46,45
8,8,42,42
61,61,61,61
55,15,15,15
24,24,24,24
47,1,1,1
30,73,73,73
70,70,92,70
25,25,84,84
7,7,44,44
28,28,25,25
67,93,93,93
53,53,53,53
28,28,10,10
11,1,1,1
54,54,92,54
74,78,78,78
66,66,38,38
41,41,41,41
4,4,4,4
95,95,72,72
47,47,47,47
52,52,37,52
59,59,89,89
68,33,33,33
21,21,21,21
13,86,86,86
62,83,83,83
58,58,58,58
92,24,24,24
18,18,41,14
24,24,24,24
30,30,67,30
78,99,99,99
14,14,91,91
86,86,86,86
78,18,18,18
76,76,76,76
68,68,71,68
56,56,33,56
70,70,62,70
31,79,79,2
97,97,97,97
72,14,14,14
7,7,56,6
84,40,40,40
43,43,42,42
61,61,10,61
33,33,18,90
42,42,35,42
89,89,89,89
42,42,39,42
38,50,50,50
92,92,53,53
24,44,44,44
49,49,90,90
7,7,74,74
52,52,52,52
66,66,45,66
99,99,99,99
96,96,4,90
34,74,74,74
14,44,44,44
11,11,11,11
92,62,62,62
29,29,29,29
4,4,28,4
3,3,77,77
55,6,6,6
61,10,10,10
90,90,68,68
94,94,84,94
29,29,52,29
90,81,81,81
43,72,72,72
21,21,98,21
66,66,21,66
57,57,83,83
25,5,5,5
37,15,15,15
0,0,10,10
1,1,92,1
56,56,69,40
30,72,72,67
80,80,39,39
93,50,50,50
8,16,16,16
23,23,39,39
98,6,6,6
64,3,3,3
69,95,95,95
68,68,5,68
72,72,55,55
1,1,51,1
35,11,11,11
92,53,53,53
22,22,39,22
52,52,59,59
90,90,90,90
91,1,1,1
37,71,71,71
71,23,23,23
27,30,30,30
89,89,31,89
28,28,45,28
56,29,29,29
0,7,7,7
79,64,64,64
20,20,5,5
18,18,57,57
39,71,71,71
79,79,79,79
45,18,18,18
96,96,80,80
68,68,35,37
24,95,95,95
0,78,78,78
42,88,88,69
81,13,13,13
80,27,27,27
81,13,13,13
87,87,13,13
33,60,60,60
9,9,24,9
46,62,62,45
59,59,26,26
7,7,78,7
64,64,50,50
70,70,62,62
25,25,81,25
46,46,11,11
89,89,17,89
93,51,51,51
58,58,91,91
37,37,48,48
91,91,91,91
3,74,74,45
57,57,57,57
75,75,46,75
5,5,54,54
80,77,77,77
70,70,62,70
64,55,55,55
34,34,43,34
22,61,61,61
54,54,82,54
34,34,3,3
32,27,27,27
9,72,72,72
31,31,34,34
77,64,64,64
43,43,94,94
33,40,40,40
79,94,94,94
63,63,31,31
63,63,21,21
1,1,50,1
99,99,99,99
27,27,4,4
12,14,14,14
74,74,25,74
93,45,45,45
20,20,20,20
60,60,60,60
66,8,8,8
40,40,51,51
59,96,96,96
92,92,15,92
46,6,6,6
47,96,96,96
52,52,47,47
89,89,48,89
6,6,7,7
93,93,26,26
94,94,86,94
54,54,39,54
15,15,42,15
96,96,79,79
79,64,64,64
49,49,95,49
13,33,33,33
41,41,41,41
14,6,6,6
30,30,30,30
76,76,71,76
21,21,56,56
82,82,82,82
52,52,47,47
79,27,27,27
4,63,63,63
46,46,35,35
14,14,18,18
43,43,45,43
32,32,45,32
34,19,19,19
83,53,53,53
13,58,58,58
19,19,31,31
31,15,15,15
67,67,71,67
0,0,53,0
95,28,28,28
32,32,89,35
33,71,71,71
71,23,23,23
8,8,8,8
64,36,36,36
53,53,96,53
47,96,96,96
22,25,25,25
30,49,49,49
22,87,87,87
7,7,24,24
84,84,5,5
56,56,76,56
92,92,14,14
30,95,95,95
23,3,3,3
63,74,74,74
22,35,35,35
57,22,22,22
24,24,24,24
23,23,67,23
32,32,35,11
72,17,17,17
82,82,82,82
64,50,50,50
43,84,84,84
13,13,58,58
98,98,87,98
26,26,26,26
55,19,19,19
83,0,0,0
12,12,37,12
76,76,76,76
47,47,96,47
24,24,24,24
92,70,70,70
40,65,65,65
86,86,16,86
39,39,69,39
31,52,52,52
37,89,89,89
71,71,72,72
39,29,29,29
72,93,93,93
87,87,35,35
17,17,12,17
13,17,17,17
39,39,39,39
35,35,56,35
54,54,25,54
88,43,43,43
1,1,26,1
61,99,99,99
24,24,24,24
69,69,69,69
4,55,55,55
9,84,84,84
98,35,35,35
74,36,36,36
58,58,58,58
76,76,76,76
96,92,92,92
4,4,4,4
84,84,5,5
30,30,95,95
88,42,42,42
79,79,66,55
5,5,79,79
10,22,22,22
33,47,47,43
54,38,38,38
36,34,34,34
46,98,98,98
6,6,6,6
46,46,11,11
86,86,86,86
39,85,85,85
83,15,15,15
77,39,39,39
69,69,23,69
65,36,36,43
14,39,39,39
33,33,25,33
61,61,61,61
35,87,87,87
20,46,46,46
9,9,9,9
37,37,17,17
63,6,6,6
82,82,82,82
46,13,13,13
72,74,74,74
77,26,26,26
16,45,45,45
64,64,42,42
46,46,98,46
23,23,69,23
22,22,22,22
75,75,75,75
78,78,34,34
46,18,18,18
10,10,51,51
85,85,13,27
7,15,15,15
68,68,12,68
31,93,93,93
91,91,91,91
28,99,99,99
58,58,85,85
55,55,96,55
91,91,91,91
19,19,19,19
59,84,84,84
44,44,99,99
98,36,36,36
27,27,4,4
34,34,63,34
17,17,85,17
25,86,86,86
58,58,58,58
29,29,25,25
85,21,21,21
85,85,35,35
25,86,86,20
35,80,80,19
12,12,81,81
8,56,56,56
34,89,89,89
16,16,16,16
86,87,87,94
48,48,58,48
49,49,81,49
15,98,98,98
55,91,91,91
53,53,53,53
99,99,25,25
66,66,48,48
26,26,87,87
88,88,33,88
64,64,38,80
87,87,87,87
41,75,75,75
17,17,97,97
40,59,59,59
6,6,6,6
55,72,72,4
8,8,48,48
95,95,95,95
94,94,5,5
3,3,50,4
2,62,62,62
56,56,29,56
66,66,66,66
4,4,7,7
68,68,60,60
11,11,35,11
20,20,20,20
49,69,69,69
23,23,23,23
72,72,99,99
16,16,94,16
0,0,0,0
86,86,13,13
59,59,56,59
93,44,44,44
48,48,85,48
40,40,37,37
33,55,55,55
17,12,12,12
52,52,96,96
54,54,92,92
94,94,84,94
87,87,87,87
77,67,67,67
79,44,44,44
5,5,46,46
91,73,73,23
28,28,54,54
30,67,67,67
7,7,6,7
25,55,55,55
42,18,18,18
75,75,75,75
31,31,80,80
14,4,4,4
94,94,94,94
57,57,57,57
63,97,97,97
81,81,90,81
4,95,95,95
99,8,8,79
45,78,78,78
32,32,32,32
11,66,66,66
9,9,16,16
59,96,96,96
81,81,91,91
40,40,40,40
48,8,8,8
6,6,54,6
98,35,35,35
70,92,92,92
93,93,4,4
0,0,0,0
14,14,14,14
49,49,71,71
51,51,51,51
4,13,13,13
14,75,75,75
42,42,66,66
80,15,15,15
68,68,81,68
78,99,99,99
47,47,47,47
31,31,3,3
62,62,53,62
62,70,70,70
90,90,55,55
8,8,44,8
9,32,32,32
51,51,71,40
91,91,91,91
80,3,3,3
79,79,54,79
22,40,40,40
18,99,99,99
61,61,65,61
62,53,53,53
54,54,70,70
34,34,64,34
42,42,93,42
33,33,66,33
16,54,54,54
99,99,10,99
99,23,23,23
27,72,72,4
13,13,86,86
39,39,39,39
56,56,56,56
53,53,53,53
82,82,62,82
48,48,14,14
76,76,76,76
82,82,83,82
49,49,68,49
40,19,19,19
58,58,85,58
58,58,13,58
28,65,65,65
37,37,17,37
38,42,42,42
93,7,7,7
68,68,71,68
13,13,13,13
42,42,29,42
35,2,2,2
68,68,71,71
47,47,47,47
13,12,12,12
91,91,1,1
53,53,2,53
23,23,39,23
29,32,32,32
89,90,90,90
35,35,2,2
43,43,26,43
62,61,61,61
15,15,97,15
9,9,9,9
97,66,66,66
15,39,39,39
44,18,18,18
75,75,75,75
84,37,37,37
33,98,98,98
41,41,41,41
6,79,79,79
71,71,23,71
78,27,27,27
17,17,49,17
76,68,68,68
78,86,86,86
88,88,43,88
49,49,71,71
35,35,98,98
54,43,43,43
86,86,86,86
12,90,90,90
74,72,72,72
80,44,44,72
33,33,44,44
49,49,3,3
5,25,25,25
63,18,18,18
78,78,86,78
41,41,51,42
36,36,65,65
37,94,94,94
66,66,66,66
98,11,11,11
76,76,76,76
8,8,66,66
13,13,58,13
53,53,78,53
87,87,87,87
19,19,27,27
38,28,28,28
18,96,96,51
32,32,32,32
88,16,16,16
4,77,77,77
78,78,66,78
99,99,99,99
75,41,41,41
21,21,72,21
74,72,72,72
97,97,19,19
75,75,18,75
64,80,80,80
52,52,8,8
94,94,37,37
10,61,61,61
34,43,43,51
14,97,97,97
21,4,4,4
61,63,63,63
1,1,78,1
80,80,80,80
21,21,21,21
81,81,25,25
98,35,35,35
69,69,65,69
52,52,96,96
63,77,77,77
20,20,20,20
91,91,91,91
68,68,12,68
64,34,34,34
76,76,76,76
5,36,36,36
9,41,41,41
43,43,43,43
49,30,30,30
55,30,30,30
55,14,14,14
32,32,32,32
83,83,18,18
42,42,56,56
58,58,81,81
44,91,91,91
48,48,89,48
15,15,66,66
48,90,90,90
17,17,37,17
28,28,10,10
35,35,65,35
11,35,35,35
15,17,17,17
21,21,21,21
81,39,39,39
59,59,56,50
14,14,14,14
37,37,81,81
75,75,75,75
2,69,69,69
10,23,23,23
19,44,44,44
58,58,13,58
90,90,81,81
43,43,64,43
3,31,31,31
71,49,49,49
23,33,33,33
28,28,80,28
68,68,12,68
80,89,89,89
61,78,78,78
87,87,22,87
25,84,84,84
89,89,7,41
42,34,34,34
74,74,14,14
91,91,91,91
47,47,47,47
5,5,5,5
22,35,35,35
6,6,89,89
58,58,37,37
91,91,42,42
61,61,61,61
91,91,46,46
71,37,37,37
74,82,82,82
82,82,47,82
66,46,46,46
30,30,30,30
47,47,47,47
38,64,64,64
45,57,57,83
54,54,54,54
48,48,48,48
13,13,90,90
85,85,75,75
3,29,29,29
28,16,16,16
21,21,21,21
44,44,38,38
27,95,95,95
0,0,1,1
8,8,8,8
28,28,28,28
27,30,30,30
98,46,46,46
48,48,41,41
81,81,37,81
36,36,2,36
29,94,94,94
86,86,41,86
19,26,26,26
82,82,53,53
89,89,4,4
35,35,98,98
13,13,90,13
42,42,19,19
60,60,68,60
69,69,69,69
12,68,68,68
89,89,45,45
50,50,15,15
24,24,0,24
49,49,49,49
12,12,13,12
71,71,71,71
25,87,87,94
71,71,60,60
46,98,98,98
14,66,66,66
88,88,78,88
64,4,4,79
13,12,12,12
25,25,25,25
11,11,46,11
44,44,79,79
17,17,12,17
18,18,34,34
74,74,74,74
75,55,55,55
14,18,18,18
42,23,23,23
83,83,92,92
60,60,90,60
30,3,3,48
57,57,0,57
94,94,84,94
48,58,58,58
75,75,3,75
15,43,43,45
51,51,51,51
93,92,92,92
93,93,30,30
41,41,6,41
52,52,59,59
52,52,59,52
12,12,73,12
64,50,50,50
87,87,87,87
99,99,99,99
86,86,76,86
5,94,94,94
42,42,78,42
71,71,23,23
64,4,4,4
99,99,99,99
