label,origin_pred,pred_eps=8.0,pred_eps=4.0
95,95,12,71
1,1,33,18
12,44,44,44
0,0,35,83
51,51,26,26
23,23,39,60
73,73,51,67
72,72,44,93
83,53,53,53
74,38,38,38
1,1,93,29
12,12,69,69
38,38,63,66
51,51,33,33
29,29,45,97
77,26,26,26
44,44,99,63
18,57,57,57
10,92,92,25
16,67,67,67
43,19,19,19
0,0,63,57
7,7,24,24
70,62,62,62
17,17,37,37
3,3,63,72
6,6,79,79
83,54,54,54
65,55,55,55
0,0,63,10
46,32,32,32
85,85,40,40
62,62,14,14
18,18,33,33
81,12,12,12
40,40,11,78
48,48,8,8
4,45,45,45
2,2,27,72
21,21,10,64
24,24,82,32
95,95,72,55
53,53,51,51
89,89,58,58
50,64,64,64
35,35,5,5
98,35,35,35
32,32,92,46
58,58,84,84
97,97,77,55
56,56,59,59
78,78,51,86
60,71,71,71
79,7,7,7
84,16,16,16
28,28,78,40
46,11,11,11
90,90,81,81
43,43,33,51
9,9,90,90
42,42,11,88
84,84,33,59
59,52,52,52
27,27,12,44
17,17,37,37
62,51,51,51
23,23,96,60
31,31,33,29
11,11,35,35
48,48,8,8
82,62,62,62
87,87,95,95
28,40,40,40
14,18,18,18
99,99,78,78
13,87,87,87
66,66,64,97
35,2,2,2
42,65,65,65
20,20,11,53
2,2,80,80
16,9,9,9
68,68,45,12
23,23,39,60
93,93,7,7
79,79,34,34
87,87,7,16
41,41,24,24
2,98,98,38
96,96,51,32
39,39,78,40
49,49,33,63
57,57,51,39
96,52,52,52
12,12,85,85
38,38,33,97
65,65,44,66
39,39,88,88
93,93,73,73
83,83,96,96
32,32,93,93
19,46,46,11
8,8,11,40
53,53,62,83
69,69,23,79
72,72,78,80
23,23,61,23
29,29,95,95
43,43,39,74
88,88,59,42
11,11,2,2
96,96,33,33
62,62,70,70
54,54,79,79
2,35,35,35
73,73,60,67
34,34,42,97
48,48,8,8
34,34,38,38
34,34,1,1
94,94,28,28
88,88,78,43
67,67,96,32
71,71,23,60
97,97,64,64
7,7,24,24
35,11,11,11
77,28,28,80
95,95,93,93
44,29,29,24
45,45,78,78
27,27,12,73
80,80,63,38
84,84,33,5
99,99,63,78
52,52,96,47
92,70,70,70
70,51,51,51
16,16,9,9
88,88,42,97
25,25,54,44
58,58,33,89
79,79,78,14
54,54,62,92
73,73,23,71
50,50,51,54
47,52,52,52
51,78,78,78
78,78,8,59
26,45,45,45
50,74,74,63
17,68,68,68
86,86,40,40
72,32,32,32
87,87,37,37
34,34,42,42
47,59,59,52
25,20,20,5
72,90,90,90
29,29,7,93
95,95,93,93
86,86,39,39
92,14,14,14
78,78,93,22
3,21,21,21
28,28,51,51
58,58,19,13
66,66,78,65
78,44,44,44
38,31,31,31
22,78,78,78
66,66,75,75
95,95,18,72
45,26,26,93
97,97,50,11
65,65,91,32
54,54,86,97
71,12,12,12
70,70,51,51
80,80,74,63
85,85,27,27
28,28,93,40
41,41,81,41
71,71,23,60
64,50,50,50
75,14,14,14
90,81,81,81
7,7,24,24
37,37,88,88
23,23,73,23
54,54,39,84
84,87,87,87
86,86,6,6
8,8,27,79
22,22,32,61
51,51,78,78
75,75,93,93
26,26,45,43
11,11,44,97
3,10,10,10
46,46,11,11
64,50,50,50
92,92,1,1
55,55,35,98
39,39,78,78
66,66,12,12
86,86,18,25
85,85,29,58
0,57,57,57
8,8,74,79
27,27,45,42
57,57,77,53
13,90,90,90
94,94,33,17
40,40,27,20
61,61,22,22
94,94,84,84
17,17,23,68
11,11,73,32
1,1,88,80
4,65,65,33
49,49,11,59
77,77,27,27
0,0,10,84
1,1,93,93
80,74,74,74
48,48,78,41
39,39,78,57
55,55,12,27
38,80,80,80
12,12,95,40
35,11,11,11
12,12,49,68
78,88,88,88
87,87,70,92
11,2,2,2
0,0,10,10
95,95,93,67
90,90,77,37
10,10,67,67
88,88,25,84
10,72,72,72
97,97,66,66
48,48,8,8
63,63,78,99
51,51,63,63
52,59,59,59
47,47,33,33
85,23,23,95
69,69,73,95
65,65,90,90
81,81,12,90
30,30,73,69
51,51,84,84
69,69,67,67
28,28,39,39
4,4,79,59
31,33,33,33
97,97,42,88
48,6,6,6
64,64,66,66
80,80,96,50
0,0,39,53
0,0,14,10
5,5,63,67
45,45,6,6
13,13,81,81
90,90,33,17
85,85,78,32
56,13,13,13
51,51,78,77
34,34,74,63
44,44,33,77
91,91,74,74
85,85,45,45
56,56,45,45
10,84,84,84
46,35,35,35
93,67,67,67
77,77,51,57
81,81,13,13
82,82,62,82
18,44,44,44
66,66,75,74
56,56,96,96
49,49,93,93
0,0,26,83
70,70,62,62
63,63,78,66
99,9,9,77
14,14,51,44
5,5,20,20
26,26,45,45
24,24,63,2
86,86,39,39
64,64,26,15
55,55,24,24
1,1,93,93
94,94,82,84
74,74,45,4
6,6,54,54
25,25,39,12
52,47,47,47
90,90,37,12
5,5,84,87
40,40,51,51
41,41,45,45
49,49,73,95
76,76,7,73
19,19,15,15
44,12,12,12
49,49,39,76
57,57,0,57
85,85,66,58
63,63,93,93
91,91,73,73
63,63,45,42
94,94,63,5
55,55,25,4
59,59,47,56
21,21,27,55
59,49,49,49
47,47,52,47
31,78,78,78
60,60,27,27
44,78,78,78
25,25,90,90
11,2,2,2
97,65,65,65
96,96,17,52
3,72,72,4
46,46,2,2
85,85,78,15
56,56,69,69
34,43,43,43
50,73,73,73
41,41,81,16
87,87,56,10
38,38,80,43
83,83,10,10
45,49,49,49
77,93,93,93
15,15,51,19
47,47,96,96
68,68,33,12
46,46,11,11
87,87,90,84
61,10,10,10
69,69,63,76
49,49,27,76
86,86,78,16
89,89,63,90
36,36,63,50
59,59,96,52
67,73,73,73
54,57,57,45
72,72,7,55
3,3,90,18
62,26,26,26
60,96,96,96
97,97,27,27
40,40,77,76
69,69,67,67
4,32,32,32
94,94,16,16
65,38,38,38
39,39,33,99
87,87,25,12
48,48,8,8
93,93,79,79
38,44,44,44
67,73,73,93
26,74,74,74
1,1,93,93
10,61,61,67
41,41,2,48
47,47,59,59
78,99,99,99
87,87,51,94
13,13,58,58
11,11,35,35
57,57,18,57
45,45,72,72
39,39,32,73
8,8,78,99
55,55,93,4
21,21,42,42
65,86,86,52
97,97,40,66
90,90,18,24
98,46,46,46
63,74,74,74
78,78,99,99
44,44,74,74
44,45,45,45
15,15,29,29
53,57,57,57
97,66,66,66
13,13,81,58
9,9,93,16
75,75,27,55
73,73,91,91
84,84,45,45
84,73,73,73
48,86,86,86
12,12,8,8
25,25,90,5
7,7,33,79
90,81,81,81
7,7,63,63
55,64,64,64
90,90,93,93
86,86,12,12
67,67,93,93
54,54,51,92
77,44,44,44
60,60,23,23
9,9,10,77
54,54,18,92
34,34,51,3
68,68,96,12
25,25,0,10
71,71,39,60
20,20,84,84
89,89,90,90
24,24,44,7
84,5,5,5
4,4,93,7
59,59,7,47
26,45,45,45
18,18,27,27
37,37,93,29
98,98,35,35
64,15,15,15
74,74,8,63
94,94,82,5
5,5,78,65
43,3,3,36
97,97,78,63
23,23,30,49
93,93,45,73
15,4,4,4
17,17,37,37
1,1,93,77
58,58,13,13
31,29,29,29
8,8,99,45
45,45,44,44
28,28,67,67
23,23,71,71
19,19,42,19
88,88,42,42
87,87,13,13
82,82,62,70
26,26,45,45
33,33,96,96
63,63,88,80
16,28,28,10
13,13,90,37
91,91,27,80
76,76,59,98
76,76,47,49
38,64,64,64
10,6,6,6
70,62,62,62
17,17,42,37
78,78,21,21
56,6,6,79
75,75,18,18
57,0,0,18
79,14,14,14
90,90,42,49
38,74,74,51
51,51,70,53
27,38,38,44
71,71,39,12
96,96,33,33
6,6,64,64
40,40,51,51
51,42,42,42
47,47,96,96
37,37,81,81
41,41,11,41
66,66,12,97
67,67,63,63
41,89,89,89
82,82,92,92
14,78,78,78
23,23,33,49
6,6,14,14
98,98,35,35
11,11,51,51
7,7,82,24
65,65,33,4
64,64,45,66
40,33,33,79
15,15,64,64
1,1,75,75
29,29,44,44
38,38,18,21
75,19,19,10
40,40,14,14
31,31,15,15
60,60,47,33
79,79,26,26
63,63,96,4
6,6,92,82
36,50,50,50
31,31,15,15
21,21,45,98
52,52,59,59
71,71,24,60
1,1,44,44
61,10,10,78
34,34,42,42
34,34,38,38
77,77,1,1
35,46,46,11
37,37,81,81
7,7,26,97
70,70,47,59
20,20,25,25
93,93,44,27
41,41,70,58
92,98,98,98
87,87,25,86
46,46,32,32
30,30,18,95
30,55,55,73
46,10,10,16
85,85,81,81
32,57,57,57
14,14,7,7
51,51,10,10
24,24,6,6
5,5,3,65
49,49,73,67
61,53,53,53
89,89,58,58
48,48,86,86
98,46,46,46
7,7,78,79
94,94,63,5
37,37,29,29
94,94,33,33
94,94,16,16
52,52,59,59
11,2,2,2
61,61,51,51
41,41,55,85
50,50,42,42
84,84,45,24
76,76,93,1
18,18,24,24
64,64,45,2
80,80,33,38
62,62,82,1
11,46,46,46
41,41,40,40
69,69,63,95
34,34,97,97
2,99,99,99
45,56,56,56
62,62,14,14
87,94,94,16
99,99,82,67
45,45,78,41
2,2,11,11
27,27,44,44
91,26,26,26
19,19,45,3
56,56,93,96
20,20,84,5
92,70,70,70
54,54,70,70
75,75,3,3
9,89,89,89
83,83,70,0
27,38,38,4
95,95,7,67
49,71,71,71
14,6,6,6
2,32,32,32
43,43,42,42
96,96,33,33
95,95,2,67
66,66,42,42
81,31,31,31
9,9,47,57
44,44,33,93
99,99,44,78
87,87,90,90
79,79,36,46
11,11,45,2
59,59,45,49
18,7,7,93
62,10,10,45
96,52,52,52
94,5,5,5
49,49,73,67
47,33,33,33
72,72,45,55
26,34,34,34
71,71,23,23
76,76,40,67
21,21,72,64
81,81,90,13
30,30,51,93
99,99,78,78
64,64,36,36
92,92,82,83
0,0,39,36
6,89,89,89
74,74,61,63
82,82,6,82
13,12,12,12
69,69,17,41
8,8,46,46
3,3,34,4
74,74,78,50
89,89,88,88
11,98,98,21
16,61,61,61
92,92,51,70
79,79,33,18
86,86,55,25
72,72,77,3
95,95,18,65
38,38,42,97
42,42,63,34
65,65,33,30
61,10,10,10
68,68,93,74
17,17,96,96
41,85,85,85
49,49,33,33
20,20,86,86
4,4,78,42
75,75,34,66
48,48,92,89
13,13,89,58
60,60,23,23
67,67,65,96
62,62,92,92
17,17,88,37
37,13,13,13
32,32,42,42
59,59,96,96
59,59,33,56
38,38,33,65
70,70,39,62
79,79,96,76
11,46,46,46
49,49,91,1
44,44,34,42
0,0,10,83
26,6,6,44
45,45,33,27
48,48,22,22
1,1,29,34
33,33,63,96
57,57,33,83
10,41,41,78
37,81,81,81
97,97,27,45
44,24,24,77
43,43,4,4
63,63,96,32
55,4,4,4
37,37,63,51
20,83,83,78
49,49,23,39
19,19,29,29
16,16,22,22
26,61,61,61
21,21,79,3
79,73,73,67
40,40,51,51
68,68,18,18
74,74,45,45
95,95,73,73
46,46,32,32
94,94,33,16
68,68,11,17
13,13,81,81
22,61,61,61
83,62,62,62
46,3,3,93
74,74,88,88
35,35,2,2
60,60,10,10
11,11,35,46
21,21,27,42
34,34,45,78
39,39,3,86
65,65,42,74
13,81,81,81
20,20,39,84
21,21,93,55
99,78,78,78
68,68,33,90
88,88,98,42
93,93,63,63
49,49,60,96
69,76,76,40
17,17,39,39
55,23,23,63
81,81,90,90
63,3,3,72
14,63,63,63
73,10,10,67
17,17,81,81
13,13,93,58
95,95,30,30
99,38,38,38
61,22,22,22
24,24,26,26
22,22,87,87
23,23,73,60
94,94,42,43
33,33,60,49
90,90,81,81
8,8,11,11
68,68,23,60
52,52,29,47
20,20,74,20
64,55,55,93
54,54,92,92
53,53,32,36
3,64,64,64
4,4,93,33
88,97,97,97
53,53,18,78
27,27,44,44
5,86,86,86
47,47,60,96
97,32,32,32
5,5,78,84
35,35,23,2
71,71,93,12
54,54,77,62
54,54,62,62
17,17,36,37
56,56,47,47
54,54,39,39
15,15,93,29
69,69,23,23
65,65,35,51
24,24,7,7
42,43,43,43
8,8,99,99
72,95,95,95
77,77,11,24
75,7,7,7
66,66,7,97
93,95,95,95
94,94,82,82
27,91,91,91
98,46,46,46
75,75,64,66
44,27,27,45
37,37,33,17
8,8,72,48
10,61,61,67
84,84,33,17
72,77,77,77
34,34,80,38
37,37,33,84
2,2,47,3
86,86,74,50
20,20,5,84
90,90,39,23
49,49,33,33
95,95,30,30
29,29,14,44
34,34,42,43
46,11,11,32
43,43,33,55
72,72,55,55
18,18,14,14
51,51,0,32
87,87,12,22
18,91,91,91
41,14,14,14
93,44,44,24
72,72,2,2
95,30,30,30
19,19,42,15
34,36,36,36
42,93,93,44
79,79,8,8
79,79,24,7
17,17,37,37
73,30,30,67
97,97,6,38
45,42,42,42
97,97,38,38
29,29,26,26
86,87,87,46
29,88,88,88
0,0,10,10
19,19,79,97
12,12,37,37
91,91,33,32
75,51,51,51
97,97,33,33
50,50,18,74
13,13,90,90
61,61,39,32
74,50,50,50
85,85,81,13
29,14,14,14
67,32,32,32
50,66,66,66
43,43,88,42
50,50,63,63
3,3,63,63
25,25,63,20
13,13,81,81
50,50,18,36
56,56,59,59
60,60,17,17
30,30,51,41
61,10,10,10
34,34,42,97
84,20,20,20
1,1,63,91
58,58,41,41
35,98,98,98
4,27,27,91
77,77,93,93
42,64,64,50
22,22,85,85
87,87,12,12
38,38,97,97
11,11,74,30
9,9,2,16
32,32,93,93
12,12,6,17
50,50,27,63
8,41,41,41
96,96,33,49
61,61,63,99
9,9,59,67
43,43,88,88
9,9,59,73
58,58,89,13
92,70,70,70
32,32,7,15
32,32,11,11
25,25,10,16
0,0,32,53
34,11,11,74
75,75,1,1
68,68,63,12
27,27,44,44
15,38,38,38
0,57,57,65
38,38,42,19
10,10,7,7
3,19,19,19
44,84,84,84
30,73,73,73
43,89,89,89
59,59,50,96
50,65,65,65
40,10,10,10
67,76,76,76
76,69,69,96
49,49,96,96
98,35,35,93
57,57,39,0
16,16,10,10
56,56,59,59
84,84,19,19
75,75,3,66
50,50,42,97
90,37,37,37
10,10,63,51
83,83,16,16
22,22,1,1
59,59,52,52
93,93,10,45
36,36,2,2
51,51,62,62
6,18,18,18
74,74,45,30
82,82,42,32
1,1,73,73
97,97,33,43
12,81,81,81
79,79,45,45
49,49,27,33
94,94,33,5
39,39,24,88
25,25,33,13
98,98,46,46
10,31,31,31
58,58,89,89
79,79,66,66
54,65,65,59
64,64,61,34
1,1,44,44
24,24,7,7
46,46,74,98
51,51,19,19
45,45,27,63
70,70,26,54
29,74,74,74
96,96,47,52
2,2,35,35
7,7,24,24
95,95,74,15
27,27,33,74
83,83,62,53
89,89,81,58
7,14,14,27
52,59,59,49
24,24,7,7
49,49,42,17
5,5,33,81
80,80,63,63
53,53,77,77
75,75,26,55
55,55,33,72
14,74,74,30
15,31,31,31
69,69,33,40
51,98,98,74
24,24,7,7
19,19,1,84
2,2,78,78
68,68,96,71
24,24,63,74
75,66,66,66
75,75,78,78
41,41,73,41
13,13,58,58
44,42,42,42
41,41,89,89
31,31,50,74
74,50,50,50
18,18,14,14
43,43,97,97
0,57,57,32
13,13,45,45
15,15,18,3
7,7,41,41
17,17,49,85
83,83,56,57
92,92,57,57
79,79,59,18
34,34,80,80
74,74,27,91
86,86,72,95
20,20,5,5
50,50,18,36
72,72,59,3
14,14,84,77
86,94,94,17
88,88,42,42
98,98,33,23
4,50,50,50
77,44,44,44
1,1,91,91
79,79,33,67
12,12,18,18
87,87,90,90
78,18,18,18
65,65,27,36
1,1,11,2
59,52,52,52
48,48,90,16
83,83,39,14
58,58,92,25
13,85,85,85
56,56,96,59
94,94,16,86
50,50,25,74
13,58,58,58
55,55,93,66
97,97,66,66
10,26,26,26
7,7,24,44
21,21,33,3
19,19,34,34
22,22,10,61
54,32,32,51
75,3,3,3
75,75,19,19
27,30,30,45
5,5,26,25
75,75,91,51
6,6,82,82
75,75,66,66
35,35,11,11
19,19,66,66
79,55,55,99
48,48,89,89
18,18,93,93
12,12,18,71
32,45,45,56
3,31,31,31
60,60,23,23
65,55,55,4
85,12,12,12
77,57,57,57
43,43,19,19
65,80,80,59
85,85,29,58
96,96,47,52
98,2,2,2
66,66,33,63
62,62,51,51
73,95,95,93
83,83,93,93
65,80,80,38
58,58,90,25
12,5,5,5
19,15,15,38
38,38,44,44
27,21,21,30
81,81,5,5
21,21,79,64
29,29,97,97
51,78,78,91
58,58,13,13
88,88,64,34
89,89,79,79
5,5,12,12
15,15,33,34
10,10,82,0
37,37,81,81
95,28,28,67
50,74,74,0
30,30,73,71
74,44,44,44
98,36,36,35
33,33,96,31
40,40,78,51
50,50,33,88
52,52,47,47
14,14,34,29
63,3,3,3
72,3,3,63
53,53,47,0
91,91,73,73
81,81,18,90
73,72,72,72
16,16,45,86
32,99,99,95
90,90,23,23
33,33,96,96
52,52,59,59
41,41,26,7
11,11,40,46
38,4,4,4
14,25,25,41
56,56,44,44
43,97,97,97
80,6,6,59
65,65,98,38
46,46,2,11
92,92,1,1
52,52,45,96
75,75,3,3
78,78,99,99
60,60,18,19
70,70,51,92
36,57,57,67
19,69,69,67
2,2,11,46
8,8,16,16
61,61,10,10
55,72,72,72
24,24,7,7
47,96,96,96
30,30,23,67
70,70,51,92
25,25,10,5
7,7,78,78
28,5,5,20
67,67,73,72
53,53,51,51
28,28,10,10
11,46,46,46
54,54,6,6
74,7,7,7
66,66,41,97
41,41,24,41
4,4,14,55
95,95,72,72
47,47,18,96
52,52,93,96
59,78,78,18
68,12,12,12
21,21,81,3
13,13,25,25
62,62,92,83
58,58,89,89
92,24,24,24
18,18,41,7
24,24,1,1
30,30,67,73
78,78,99,99
14,14,41,41
86,86,8,16
78,18,18,18
76,76,45,49
68,68,18,99
56,56,74,74
70,70,62,62
31,36,36,36
97,97,66,66
72,51,51,51
7,18,18,18
84,40,40,40
43,43,78,72
61,61,47,84
33,33,18,68
42,42,78,78
89,89,90,90
42,42,78,78
38,38,93,63
92,92,1,0
24,6,6,93
49,49,96,23
7,7,33,79
52,52,59,59
66,66,97,97
99,99,93,93
96,96,47,47
34,34,74,74
14,57,57,57
11,11,42,46
92,54,54,1
29,29,80,38
4,4,78,78
3,3,45,21
55,72,72,72
61,61,10,10
90,90,84,5
94,94,33,5
29,29,45,14
90,90,81,81
43,55,55,55
21,21,35,35
66,66,42,97
57,57,83,83
25,5,5,5
37,37,17,17
0,0,10,10
1,1,42,62
56,69,69,69
30,72,72,93
80,63,63,63
93,93,27,27
8,8,5,5
23,23,63,4
98,98,32,51
64,72,72,72
69,69,73,95
68,68,33,10
72,72,98,98
1,1,33,91
35,35,30,11
92,92,54,54
22,22,86,86
52,52,47,47
90,90,81,81
91,1,1,1
37,59,59,44
71,71,23,23
27,30,30,30
89,89,44,58
28,28,59,40
56,56,44,44
0,57,57,57
79,79,27,6
20,20,5,5
18,18,33,27
39,65,65,65
79,79,34,44
45,45,78,78
96,96,33,33
68,68,78,34
24,24,45,45
0,83,83,83
42,42,63,88
81,13,13,13
80,80,27,77
81,81,90,90
87,87,13,86
33,33,60,60
9,9,67,40
46,83,83,62
59,96,96,96
7,7,45,26
64,50,50,50
70,70,83,41
25,25,33,81
46,46,11,11
89,89,58,58
93,31,31,31
58,91,91,91
37,37,81,48
91,91,73,73
3,3,63,74
57,57,77,9
75,95,95,95
5,5,9,25
80,55,55,55
70,70,62,62
64,64,27,21
34,34,42,38
22,48,48,48
54,54,45,45
34,34,33,55
32,32,67,80
9,9,72,40
31,31,38,38
77,77,59,51
43,43,42,19
33,33,12,12
79,84,84,80
63,63,96,31
63,63,93,4
1,1,93,93
99,99,78,78
27,27,93,93
12,12,18,18
74,74,10,10
93,93,45,14
20,20,25,84
60,60,82,25
66,45,45,45
40,40,11,22
59,96,96,96
92,92,33,47
46,81,81,81
47,47,96,96
52,52,47,47
89,89,13,13
6,6,88,7
93,93,74,74
94,94,18,16
54,54,23,23
15,15,19,19
96,96,47,56
79,26,26,26
49,49,95,95
13,90,90,12
41,41,24,24
14,14,78,78
30,30,95,95
76,76,49,49
21,21,59,3
82,82,6,6
52,52,96,96
79,1,1,1
4,66,66,50
46,46,35,35
14,14,88,42
43,43,33,19
32,32,62,62
34,34,19,19
83,57,57,53
13,76,76,76
19,19,45,31
31,31,29,29
67,67,63,27
0,1,1,1
95,11,11,11
32,32,2,14
33,60,60,60
71,71,23,49
8,8,16,48
64,64,33,77
53,53,47,26
47,47,96,96
22,10,10,90
30,30,45,72
22,22,88,88
7,7,26,26
84,84,81,5
56,56,33,40
92,92,32,32
30,30,73,95
23,23,96,96
63,63,33,42
22,11,11,11
57,57,22,22
24,24,18,45
23,23,93,67
32,32,10,21
72,30,30,30
82,82,62,82
64,50,50,50
43,43,44,55
13,13,58,58
98,98,46,46
26,26,78,78
55,55,18,72
83,0,0,0
12,12,81,17
76,76,73,67
47,47,96,96
24,24,7,7
92,70,70,70
40,86,86,90
86,86,44,91
39,39,17,17
31,31,74,3
37,37,16,81
71,71,67,67
39,39,35,11
72,72,73,73
87,87,89,66
17,17,40,12
13,17,17,17
39,39,33,84
35,35,37,11
54,2,2,44
88,43,43,43
1,1,45,29
61,61,78,99
24,24,45,7
69,69,23,63
4,38,38,14
9,9,33,89
98,35,35,35
74,50,50,4
58,58,75,66
76,76,72,12
96,25,25,25
4,4,72,72
84,84,18,5
30,30,45,95
88,88,59,59
79,79,93,7
5,25,25,63
10,10,22,22
33,33,47,47
54,82,82,43
36,80,80,80
46,46,35,98
6,6,82,79
46,46,11,11
86,86,24,24
39,86,86,85
83,57,57,57
77,7,7,7
69,69,23,23
65,34,34,34
14,14,75,86
33,33,12,68
61,61,10,99
35,87,87,32
20,20,35,35
9,9,35,35
37,37,13,81
63,18,18,18
82,82,6,92
46,89,89,89
72,80,80,80
77,77,26,7
16,16,45,45
64,43,43,43
46,46,98,98
23,23,96,96
22,22,61,10
75,75,7,74
78,44,44,44
46,11,11,11
10,40,40,18
85,85,49,26
7,2,2,2
68,68,96,60
31,55,55,50
91,91,27,27
28,28,39,99
58,58,85,85
55,21,21,21
91,91,44,27
19,19,42,15
59,59,96,33
44,24,24,24
98,2,2,2
27,27,75,99
34,3,3,3
17,17,90,90
25,86,86,28
58,58,78,41
29,29,45,65
85,85,10,86
85,85,27,27
25,20,20,20
35,84,84,84
12,81,81,81
8,85,85,85
34,19,19,19
16,16,86,86
86,65,65,65
48,48,7,7
49,49,81,81
15,4,4,2
55,50,50,65
53,53,77,57
99,99,39,60
66,66,93,93
26,26,10,93
88,88,39,39
64,64,66,66
87,87,12,12
41,41,63,63
17,17,37,37
40,69,69,69
6,6,92,92
55,55,93,72
8,48,48,48
95,95,73,73
94,17,17,17
3,4,4,4
2,98,98,83
56,56,47,82
66,66,65,65
4,4,82,82
68,68,60,60
11,11,35,35
20,20,39,12
49,49,44,44
23,23,93,67
72,72,27,55
16,16,10,10
0,0,10,53
86,86,59,16
59,59,47,52
93,65,65,65
48,48,8,8
40,40,37,37
33,75,75,75
17,12,12,12
52,52,47,47
54,54,51,51
94,94,5,5
87,87,16,16
77,80,80,80
79,44,44,44
5,5,15,84
91,73,73,73
28,28,84,84
30,67,67,67
7,7,6,24
25,25,75,75
42,34,34,34
75,75,35,40
31,23,23,23
14,14,63,63
94,94,47,84
57,57,67,67
63,63,42,42
81,81,90,90
4,4,72,66
99,99,93,78
45,10,10,78
32,32,2,46
11,11,27,97
9,9,47,45
59,96,96,96
81,90,90,90
40,40,11,51
48,48,66,38
6,6,45,45
98,35,35,35
70,70,39,83
93,93,45,45
0,0,82,57
14,14,34,44
49,23,23,23
51,51,40,40
4,4,33,71
14,80,80,80
42,42,33,33
80,80,64,34
68,68,90,90
78,99,99,99
47,47,33,52
31,31,33,3
62,62,33,82
62,70,70,70
90,90,93,37
8,8,48,48
9,9,72,69
51,51,27,91
91,91,33,44
80,97,97,97
79,79,26,26
22,86,86,86
18,18,63,14
61,61,10,10
62,62,1,1
54,54,70,92
34,34,1,38
42,42,78,27
33,33,12,12
16,54,54,54
99,99,10,32
99,39,39,30
27,55,55,55
13,58,58,89
39,39,57,39
56,59,59,59
53,53,51,57
82,82,62,49
48,41,41,41
76,76,33,84
82,82,18,62
49,49,23,63
40,40,95,95
58,58,81,13
58,58,13,13
28,40,40,40
37,37,17,17
38,3,3,3
93,93,44,38
68,68,96,17
13,13,90,90
42,38,38,38
35,11,11,11
68,68,33,12
47,47,78,96
13,81,81,81
91,91,45,1
53,53,78,51
23,23,33,72
29,29,78,26
89,89,18,90
35,2,2,2
43,43,97,15
62,62,54,54
15,15,19,19
9,9,54,40
97,63,63,63
15,99,99,86
44,44,51,18
75,75,51,51
84,58,58,13
33,96,96,56
41,41,11,11
6,7,7,7
71,71,23,23
78,91,91,91
17,17,96,37
76,76,54,49
78,93,93,93
88,88,97,42
49,49,33,33
35,35,93,98
54,54,51,51
86,86,39,39
12,96,96,59
74,63,63,63
80,74,74,74
33,33,96,67
49,49,33,33
5,84,84,39
63,63,66,18
78,78,61,61
41,8,8,8
36,50,50,50
37,37,33,94
66,66,27,55
98,98,78,51
76,76,73,69
8,8,27,41
13,13,58,58
53,53,78,78
87,87,81,13
19,38,38,38
38,40,40,40
18,18,63,27
32,32,39,67
88,88,18,7
4,77,77,77
78,78,19,99
99,99,78,78
75,27,27,27
21,21,66,66
74,4,4,63
97,97,64,64
75,75,78,99
64,50,50,36
52,52,85,85
94,94,33,5
10,10,61,61
34,34,3,19
14,50,50,50
21,93,93,93
61,61,78,10
1,1,29,29
80,80,63,31
21,21,3,3
81,81,90,90
98,35,35,35
69,69,67,67
52,96,96,96
63,77,77,77
20,20,18,25
91,91,75,75
68,68,60,79
64,50,50,50
76,76,72,17
5,5,35,2
9,7,7,7
43,43,34,34
49,49,93,93
55,73,73,91
55,19,19,75
32,32,67,67
83,57,57,18
42,42,29,44
58,58,78,85
44,18,18,91
48,48,78,78
15,15,42,38
48,48,14,14
17,17,33,37
28,61,61,61
35,35,98,98
11,98,98,78
15,15,73,17
21,21,51,76
81,81,3,39
59,59,96,96
14,14,44,44
37,37,81,81
75,75,66,66
2,2,11,11
10,10,23,23
19,38,38,38
58,58,45,89
90,90,81,81
43,43,4,4
3,3,42,31
71,71,42,49
23,23,33,4
28,28,63,40
68,68,12,12
80,80,72,90
61,78,78,78
87,87,93,93
25,25,18,84
89,89,16,16
42,42,4,50
74,74,45,45
91,91,18,58
47,47,52,52
5,5,44,20
22,35,35,35
6,6,89,89
58,13,13,13
91,1,1,44
61,61,22,22
91,91,1,1
71,71,73,30
74,74,45,50
82,82,24,24
66,55,55,55
30,30,95,95
47,47,96,96
38,80,80,80
45,57,57,77
54,54,74,50
48,48,26,8
13,13,81,81
85,85,90,90
3,21,21,4
28,35,35,35
21,21,4,4
44,44,47,79
27,27,18,95
0,51,51,51
8,8,99,99
28,28,10,10
27,30,30,30
98,98,46,46
48,48,89,41
81,81,37,58
36,36,77,74
29,4,4,4
86,86,67,41
19,19,45,34
82,98,98,57
89,89,93,93
35,98,98,98
13,81,81,90
42,42,63,88
60,60,39,39
69,69,10,73
12,12,93,99
89,89,16,13
50,55,55,55
24,24,77,77
49,49,67,17
12,12,73,71
71,71,39,60
25,87,87,65
71,71,39,60
46,46,2,11
14,14,6,7
88,88,78,42
64,74,74,74
13,12,12,12
25,25,34,20
11,11,35,2
44,99,99,77
17,17,93,12
18,18,80,80
74,74,27,25
75,75,24,19
14,18,18,18
42,42,67,67
83,83,1,57
60,60,27,63
30,30,55,55
57,57,10,61
94,94,33,84
48,48,41,41
75,75,84,3
15,3,3,33
51,51,14,44
93,1,1,73
93,93,63,67
41,41,45,45
52,52,59,47
52,52,59,59
12,12,73,73
64,36,36,36
87,87,33,94
99,99,78,69
86,86,17,39
5,5,84,84
42,42,78,78
71,71,44,27
64,64,32,36
99,99,78,78
