label,origin_pred,pred_eps=8.0,pred_eps=4.0
95,95,12,12
1,93,93,25
12,27,27,27
0,57,57,57
51,64,64,64
23,23,60,23
73,73,30,73
72,27,27,27
83,83,53,83
74,50,50,50
1,1,1,1
12,12,13,12
38,38,35,38
51,33,33,33
29,37,37,37
77,51,51,51
44,44,99,44
18,84,84,40
10,22,22,22
16,8,8,8
43,17,17,17
0,0,62,0
7,24,24,24
70,62,62,62
17,17,37,17
3,27,27,27
6,80,80,80
83,83,25,83
65,3,3,3
0,0,70,0
46,32,32,32
85,85,40,40
62,62,82,62
18,18,59,18
81,37,37,37
40,59,59,59
48,48,48,48
4,89,89,89
2,8,8,8
21,21,86,21
24,6,6,6
95,95,95,95
53,53,1,53
89,84,84,84
50,65,65,46
35,11,11,11
98,35,35,35
32,12,12,12
58,58,27,58
97,97,50,50
56,56,59,56
78,22,22,22
60,60,68,68
79,79,7,79
84,16,16,2
28,28,28,28
46,35,35,35
90,90,90,90
43,42,42,42
9,9,83,9
42,80,80,80
84,84,9,9
59,56,56,56
27,27,91,27
17,17,12,17
62,1,1,1
23,37,37,37
31,52,52,52
11,11,98,11
48,48,81,48
82,92,92,92
87,76,76,76
28,20,20,20
14,14,18,18
99,78,78,78
13,13,81,13
66,64,64,64
35,35,21,11
42,80,80,80
20,20,24,20
2,98,98,98
16,16,61,16
68,12,12,12
23,23,39,23
93,24,24,24
79,96,96,96
87,87,87,87
41,41,41,41
2,22,22,22
96,8,8,8
39,39,57,39
49,49,33,49
57,14,14,14
96,52,52,52
12,12,59,12
38,38,15,38
65,38,38,38
39,42,42,42
93,73,73,73
83,83,62,62
32,1,1,1
19,65,65,65
8,8,39,8
53,53,53,53
69,69,76,69
72,67,67,67
23,23,61,23
29,29,75,29
43,43,4,43
88,19,19,19
11,11,2,11
96,96,33,96
62,62,6,62
54,54,79,54
2,32,32,32
73,73,91,73
34,34,34,34
48,48,54,48
34,34,44,34
34,34,48,34
94,94,86,94
88,88,4,88
67,33,33,33
71,71,60,71
97,38,38,38
7,7,24,7
35,2,2,2
77,11,11,11
95,73,73,73
44,86,86,86
45,5,5,5
27,27,44,27
80,80,38,80
84,84,50,84
99,99,78,78
52,96,96,96
92,62,62,62
70,51,51,51
16,16,18,16
88,97,97,97
25,25,32,25
58,58,89,58
79,79,77,79
54,78,78,78
73,73,67,73
50,36,36,36
47,47,52,47
51,5,5,5
78,52,52,52
26,45,45,45
50,63,63,25
17,68,68,68
86,75,75,85
72,32,32,32
87,37,37,37
34,77,77,4
47,52,52,52
25,84,84,84
72,27,27,27
29,29,15,29
95,73,73,73
86,94,94,94
92,62,62,62
78,4,4,4
3,3,21,3
28,28,51,28
58,58,13,58
66,65,65,65
78,9,9,9
38,37,37,37
22,78,78,78
66,66,97,66
95,95,95,95
45,93,93,93
97,97,80,97
65,91,91,91
54,64,64,64
71,12,12,12
70,44,44,44
80,78,78,78
85,85,55,85
28,40,40,40
41,41,41,41
71,71,23,71
64,77,77,77
75,75,64,64
90,37,37,37
7,7,24,24
37,19,19,19
23,23,30,23
54,2,2,2
84,43,43,43
86,11,11,11
8,79,79,79
22,22,61,22
51,51,87,51
75,75,64,64
26,26,45,26
11,36,36,36
3,13,13,13
46,2,2,35
64,59,59,59
92,92,70,92
55,80,80,18
39,78,78,78
66,64,64,64
86,86,7,86
85,85,59,85
0,0,7,0
8,78,78,78
27,44,44,44
57,57,4,57
13,81,81,81
94,94,87,94
40,25,25,25
61,61,22,61
94,94,84,94
17,17,25,17
11,32,32,32
1,91,91,91
4,65,65,65
49,49,76,49
77,77,77,77
0,0,0,0
1,93,93,93
80,65,65,65
48,48,78,48
39,81,81,81
55,55,48,48
38,63,63,33
12,12,76,12
35,24,24,24
12,12,55,12
78,14,14,14
87,70,70,70
11,2,2,2
0,0,0,0
95,95,30,95
90,90,90,90
10,10,93,10
88,43,43,43
10,10,94,94
97,97,64,97
48,58,58,58
63,63,4,63
51,51,19,51
52,59,59,59
47,96,96,96
85,37,37,37
69,73,73,73
65,85,85,85
81,65,65,65
30,73,73,73
51,51,40,51
69,69,49,69
28,61,61,61
4,50,50,50
31,33,33,33
97,97,64,97
48,7,7,7
64,64,36,64
80,80,63,63
0,0,53,0
0,0,83,83
5,25,25,25
45,79,79,79
13,81,81,81
90,37,37,37
85,85,20,20
56,56,85,56
51,4,4,4
34,50,50,5
44,44,79,44
91,91,44,91
85,85,27,85
56,56,29,56
10,84,84,84
46,46,56,46
93,93,72,72
77,77,80,77
81,81,13,81
82,82,82,82
18,44,44,44
66,50,50,50
56,47,47,47
49,49,96,49
0,0,83,0
70,70,1,70
63,63,66,63
99,99,78,99
14,56,56,56
5,5,20,5
26,26,45,26
24,79,79,79
86,86,25,86
64,44,44,44
55,24,24,24
1,1,93,1
94,94,94,94
74,74,78,74
6,6,54,6
25,25,22,25
52,47,47,47
90,37,37,37
5,84,84,84
40,40,9,40
41,41,41,41
49,73,73,73
76,76,9,76
19,19,75,19
44,81,81,81
49,49,90,49
57,83,83,83
85,97,97,97
63,63,64,64
91,91,91,91
63,63,74,63
94,94,0,94
55,87,87,87
59,59,52,59
21,21,72,21
59,17,17,17
47,47,52,47
31,84,84,84
60,60,68,60
44,78,78,78
25,25,58,25
11,28,28,28
97,26,26,26
96,52,52,52
3,63,63,63
46,98,98,98
85,85,31,85
56,56,84,56
34,14,14,14
50,21,21,21
41,41,89,41
87,87,13,87
38,38,84,88
83,83,10,83
45,56,56,56
77,77,6,77
15,15,64,15
47,47,96,47
68,68,68,68
46,46,98,46
87,25,25,25
61,61,22,22
69,95,95,95
49,49,68,49
86,86,40,86
89,19,19,19
36,36,92,92
59,59,96,59
67,67,73,67
54,84,84,84
72,72,7,72
3,66,66,66
62,62,26,62
60,96,96,96
97,97,66,97
40,40,76,40
69,69,69,69
4,4,25,4
94,94,53,94
65,38,38,38
39,39,83,39
87,87,25,87
48,48,8,48
93,59,59,59
38,77,77,77
67,73,73,73
26,50,50,50
1,4,4,4
10,69,69,69
41,41,14,41
47,47,96,47
78,99,99,99
87,94,94,94
13,13,58,13
11,35,35,35
57,57,57,57
45,80,80,80
39,39,67,39
8,8,8,8
55,55,63,80
21,31,31,31
65,25,25,25
97,97,38,97
90,60,60,60
98,8,8,8
63,74,74,74
78,26,26,26
44,44,74,44
44,26,26,26
15,25,25,25
53,36,36,36
97,67,67,67
13,37,37,37
9,65,65,65
75,75,41,75
73,73,69,73
84,64,64,64
84,73,73,73
48,72,72,3
12,85,85,85
25,25,81,25
7,7,78,7
90,85,85,85
7,7,79,7
55,31,31,31
90,8,8,8
86,87,87,87
67,67,10,67
54,54,92,54
77,84,84,84
60,60,60,60
9,9,53,9
54,54,79,54
34,93,93,93
68,68,38,68
25,25,10,25
71,71,23,71
20,20,20,20
89,90,90,90
24,26,26,26
84,65,65,65
4,50,50,79
59,59,47,47
26,54,54,54
18,18,78,18
37,31,31,31
98,35,35,35
64,43,43,3
74,8,8,8
94,94,84,94
5,5,2,5
43,56,56,56
97,97,66,97
23,23,73,23
93,93,73,73
15,33,33,33
17,17,37,17
1,1,70,1
58,81,81,81
31,38,38,27
8,91,91,91
45,74,74,68
28,28,98,28
23,23,73,23
19,19,19,19
88,50,50,50
87,87,13,87
82,82,82,82
26,36,36,36
33,33,66,33
63,8,8,8
16,83,83,83
13,13,32,13
91,32,32,32
76,76,94,76
76,96,96,96
38,50,50,50
10,35,35,35
70,92,92,92
17,17,96,17
78,78,21,78
56,79,79,79
75,75,85,75
57,96,96,96
79,65,65,65
90,59,59,59
38,97,97,45
51,51,70,51
27,31,31,31
71,71,73,71
96,96,79,96
6,6,24,6
40,40,84,40
51,88,88,88
47,96,96,96
37,37,17,37
41,41,41,41
66,64,64,64
67,67,23,67
41,41,90,41
82,82,82,82
14,14,41,14
23,71,71,71
6,6,14,6
98,98,35,98
11,21,21,21
7,7,18,7
65,74,74,74
64,64,63,64
40,0,0,0
15,36,36,36
1,58,58,58
29,29,20,29
38,21,21,21
75,75,19,75
40,40,50,22
31,52,52,52
60,60,96,60
79,78,78,78
63,63,93,63
6,6,82,6
36,66,66,66
31,31,51,51
21,21,35,21
52,47,47,47
71,71,60,71
1,1,47,1
61,10,10,10
34,43,43,43
34,80,80,80
77,77,19,77
35,2,2,2
37,76,76,76
7,74,74,74
70,70,47,70
20,20,20,20
93,93,29,93
41,58,58,58
92,0,0,0
87,87,90,87
46,32,32,32
30,30,95,30
30,93,93,93
46,35,35,35
85,85,58,85
32,32,55,32
14,14,73,73
51,51,75,51
24,24,7,24
5,23,23,23
49,49,71,49
61,46,46,46
89,58,58,58
48,48,7,48
98,9,9,9
7,7,77,7
94,94,98,94
37,89,89,89
94,92,92,92
94,87,87,87
52,52,59,59
11,11,46,46
61,61,86,61
41,85,85,85
50,50,88,50
84,84,74,84
76,95,95,95
18,55,55,55
64,35,35,35
80,94,94,94
62,62,82,62
11,35,35,21
41,41,40,41
69,69,56,69
34,97,97,97
2,11,11,11
45,63,63,63
62,62,0,62
87,94,94,94
99,65,65,50
45,45,29,45
2,35,35,35
27,27,4,27
91,91,15,15
19,19,74,74
56,56,59,56
20,20,20,20
92,83,83,83
54,58,58,1
75,75,75,75
9,59,59,59
83,57,57,57
27,74,74,74
95,95,73,95
49,1,1,1
14,79,79,79
2,46,46,46
43,43,26,43
96,96,60,96
95,95,69,95
66,50,50,50
81,46,46,98
9,9,57,9
44,33,33,33
99,99,44,99
87,87,37,37
79,7,7,7
11,45,45,45
59,37,37,37
18,44,44,44
62,67,67,67
96,96,52,96
94,20,20,20
49,49,49,49
47,51,51,51
72,2,2,98
26,78,78,78
71,71,68,71
76,76,65,76
21,21,58,21
81,81,90,81
30,30,93,30
99,78,78,78
64,64,63,64
92,83,83,83
0,0,10,0
6,44,44,44
74,50,50,50
82,82,82,82
13,23,23,23
69,69,12,69
8,8,96,8
3,3,19,3
74,50,50,50
89,89,57,57
11,98,98,98
16,25,25,25
92,70,70,70
79,18,18,18
86,86,66,86
72,3,3,3
95,95,24,95
38,97,97,97
42,29,29,29
65,65,32,65
61,16,16,16
68,68,71,68
17,17,25,17
41,85,85,85
49,49,90,49
20,20,20,20
4,33,33,33
75,75,44,44
48,48,70,48
13,13,58,13
60,60,68,60
67,64,64,64
62,62,92,62
17,17,43,17
37,2,2,2
32,80,80,80
59,59,58,59
59,59,17,59
38,38,65,38
70,47,47,47
79,79,8,79
11,46,46,46
49,49,47,49
44,91,91,91
0,0,83,0
26,50,50,6
45,91,91,91
48,48,48,48
1,1,26,1
33,60,60,60
57,79,79,79
10,78,78,78
37,81,81,81
97,97,42,97
44,78,78,78
43,43,36,43
63,74,74,74
55,91,91,25
37,13,13,13
20,20,84,20
49,91,91,91
19,48,48,48
16,16,94,94
26,78,78,98
21,21,31,21
79,79,67,79
40,40,40,40
68,68,71,68
74,31,31,31
95,67,67,67
46,11,11,11
94,94,51,94
68,68,76,68
13,58,58,58
22,93,93,93
83,62,62,62
46,63,63,63
74,88,88,88
35,35,2,35
60,25,25,87
11,46,46,46
21,21,78,21
34,6,6,6
39,39,72,39
65,64,64,64
13,59,59,59
20,20,20,20
21,21,80,21
99,14,14,14
68,68,60,68
88,8,8,79
93,52,52,52
49,49,60,49
69,69,40,69
17,17,76,17
55,79,79,79
81,58,58,58
63,79,79,79
14,31,31,31
73,44,44,44
17,17,37,17
13,13,58,58
95,95,30,95
99,94,94,94
61,66,66,66
24,24,24,24
22,87,87,87
23,23,39,23
94,94,86,94
33,33,49,33
90,90,89,90
8,8,48,8
68,68,60,68
52,52,47,52
20,20,20,20
64,63,63,63
54,54,92,54
53,53,53,53
3,78,78,78
4,4,96,4
88,38,38,38
53,53,57,53
27,65,65,38
5,10,10,13
47,47,96,47
97,97,55,55
5,5,54,5
35,35,2,35
71,71,60,71
54,51,51,51
54,54,54,54
17,17,43,17
56,47,47,47
54,54,92,92
15,15,38,15
69,69,23,69
65,80,80,42
24,24,7,24
42,88,88,88
8,8,97,8
72,5,5,5
77,2,2,2
75,75,7,7
66,66,11,64
93,30,30,30
94,94,94,94
27,27,91,91
98,35,35,35
75,97,97,97
44,23,23,23
37,37,96,37
8,33,33,33
10,10,5,5
84,31,31,31
72,77,77,77
34,50,50,50
37,37,91,37
2,2,1,2
86,86,50,86
20,20,20,20
90,49,49,49
49,49,37,49
95,30,30,30
29,24,24,24
34,34,44,44
46,16,16,16
43,55,55,55
72,38,38,65
18,18,44,18
51,51,37,51
87,87,16,87
18,38,38,38
41,7,7,7
93,44,44,44
72,45,45,44
95,73,73,73
19,19,75,19
34,50,50,50
42,44,44,29
79,31,31,31
79,79,26,79
17,37,37,37
73,73,67,73
97,86,86,86
45,63,63,63
97,38,38,38
29,89,89,89
86,74,74,74
29,74,74,74
0,0,0,0
19,74,74,74
12,12,8,12
91,27,27,27
75,58,58,93
97,50,50,50
50,7,7,7
13,13,25,13
61,0,0,0
74,74,34,50
85,85,58,85
29,73,73,73
67,32,32,32
50,66,66,40
43,38,38,38
50,50,63,50
3,4,4,4
25,25,65,25
13,13,81,13
50,50,24,50
56,56,96,56
60,60,33,60
30,7,7,7
61,10,10,10
34,34,36,34
84,10,10,10
1,1,70,1
58,41,41,41
35,54,54,54
4,84,84,84
77,7,7,7
42,42,34,42
22,78,78,26
87,85,85,85
38,38,8,8
11,46,46,46
9,9,73,9
32,67,67,67
12,37,37,37
50,50,61,61
8,41,41,41
96,96,49,96
61,61,36,61
9,65,65,65
43,88,88,88
9,9,9,9
58,58,13,58
92,92,70,92
32,32,46,46
32,32,54,32
25,5,5,45
0,0,0,0
34,65,65,65
75,75,93,75
68,65,65,65
27,60,60,60
15,64,64,65
0,53,53,53
38,64,64,64
10,25,25,25
3,42,42,42
44,97,97,97
30,67,67,67
43,89,89,89
59,64,64,97
50,65,65,65
40,28,28,97
67,67,1,67
76,8,8,8
49,49,47,49
98,37,37,37
57,57,0,57
16,16,10,16
56,56,59,56
84,88,88,88
75,75,27,75
50,50,42,50
90,81,81,81
10,10,53,10
83,9,9,9
22,91,91,91
59,59,56,59
93,73,73,73
36,11,11,11
51,51,26,51
6,6,1,6
74,68,68,68
82,82,82,82
1,1,90,1
97,65,65,65
12,12,81,65
79,59,59,59
49,49,37,37
94,16,16,16
39,39,25,39
25,94,94,94
98,98,87,98
10,3,3,3
58,89,89,89
79,56,56,56
54,5,5,39
64,37,37,37
1,66,66,66
24,24,24,24
46,46,11,46
51,77,77,77
45,25,25,25
70,54,54,54
29,74,74,74
96,96,81,96
2,2,11,2
7,24,24,24
95,73,73,73
27,27,18,27
83,83,53,83
89,89,17,89
7,77,77,77
52,68,68,68
24,24,82,24
49,49,23,23
5,5,84,5
80,80,65,80
53,53,77,53
75,75,3,75
55,31,31,31
14,75,75,75
15,59,59,59
69,69,12,69
51,84,84,84
24,24,74,24
19,55,55,55
2,2,35,2
68,68,49,68
24,24,7,24
75,75,66,75
75,75,85,75
41,41,41,41
13,41,41,41
44,75,75,75
41,89,89,89
31,31,74,63
74,51,51,51
18,18,79,18
43,43,36,43
0,0,32,0
13,45,45,45
15,19,19,19
7,73,73,73
17,17,96,17
83,18,18,18
92,54,54,8
79,79,80,79
34,34,88,88
74,74,50,74
86,86,86,86
20,20,5,20
50,50,74,50
72,72,3,3
14,14,83,14
86,22,22,22
88,88,84,88
98,26,26,26
4,24,24,24
77,79,79,79
1,1,1,1
79,79,51,79
12,12,25,12
87,87,75,87
78,18,18,18
65,65,46,65
1,1,70,1
59,52,52,52
48,48,45,48
83,83,48,83
58,58,20,58
13,85,85,85
56,96,96,96
94,94,57,94
50,50,74,74
13,13,58,13
55,44,44,44
97,64,64,64
10,10,43,10
7,7,75,7
21,3,3,3
19,14,14,14
22,22,78,22
54,77,77,77
75,75,64,75
75,75,19,75
27,73,73,73
5,26,26,26
75,75,72,75
6,6,89,6
75,75,85,75
35,11,11,11
19,19,42,42
79,8,8,78
48,48,89,48
18,18,55,18
12,12,49,71
32,8,8,8
3,72,72,27
60,60,25,60
65,51,51,51
85,12,12,12
77,98,98,98
43,43,51,43
65,15,15,15
85,85,12,12
96,96,52,96
98,9,9,9
66,66,21,21
62,62,70,62
73,93,93,93
83,78,78,93
65,80,80,80
58,58,90,58
12,60,60,60
19,8,8,8
38,90,90,90
27,37,37,37
81,81,13,81
21,21,43,21
29,29,29,29
51,15,15,15
58,58,90,58
88,42,42,42
89,72,72,72
5,25,25,25
15,57,57,57
10,10,0,10
37,58,58,58
95,95,73,95
50,65,65,65
30,30,69,30
74,25,25,25
98,35,35,35
33,33,59,33
40,40,51,40
50,51,51,51
52,47,47,47
14,14,6,14
63,3,3,3
72,63,63,63
53,53,53,53
91,91,91,91
81,81,81,81
73,90,90,90
16,25,25,25
32,25,25,25
90,27,27,27
33,33,67,33
52,52,47,52
41,41,14,41
11,46,46,46
38,65,65,65
14,74,74,74
56,56,84,56
43,97,97,97
80,66,66,6
65,38,38,38
46,46,98,46
92,92,54,92
52,52,47,52
75,75,75,75
78,78,48,48
60,60,68,60
70,70,61,70
36,88,88,88
19,69,69,69
2,11,11,11
8,31,31,63
61,61,10,61
55,15,15,15
24,24,7,24
47,26,26,26
30,73,73,73
70,70,92,70
25,25,5,25
7,81,81,81
28,65,65,65
67,72,72,72
53,53,53,53
28,72,72,69
11,36,36,36
54,54,6,54
74,74,38,38
66,66,31,66
41,41,41,41
4,4,4,4
95,95,73,95
47,47,52,47
52,52,96,52
59,96,96,33
68,68,90,68
21,21,13,21
13,25,25,25
62,92,92,92
58,58,89,58
92,57,57,57
18,18,14,18
24,24,50,24
30,30,38,30
78,39,39,39
14,32,32,32
86,86,86,86
78,27,27,27
76,76,59,76
68,68,71,68
56,4,4,4
70,70,70,70
31,93,93,93
97,97,64,97
72,56,56,56
7,79,79,79
84,56,56,79
43,84,84,19
61,61,10,61
33,33,96,33
42,42,50,8
89,89,20,89
42,42,96,42
38,50,50,50
92,57,57,57
24,93,93,93
49,49,60,49
7,7,74,7
52,52,59,52
66,97,97,97
99,99,99,99
96,96,90,37
34,74,74,74
14,38,38,38
11,11,46,11
92,92,54,92
29,29,15,29
4,4,26,4
3,3,21,21
55,78,78,78
61,61,10,61
90,90,77,77
94,94,33,94
29,29,47,47
90,5,5,5
43,64,64,64
21,21,35,35
66,66,97,66
57,83,83,83
25,5,5,5
37,37,17,37
0,0,10,0
1,1,70,1
56,56,28,56
30,67,67,67
80,80,72,80
93,27,27,27
8,61,61,61
23,50,50,91
98,78,78,78
64,3,3,3
69,72,72,72
68,68,37,68
72,72,93,72
1,1,51,1
35,46,46,46
92,92,82,92
22,39,39,39
52,52,47,52
90,90,25,90
91,93,93,93
37,59,59,59
71,23,23,23
27,18,18,91
89,89,29,89
28,56,56,56
56,56,29,29
0,7,7,14
79,64,64,64
20,5,5,5
18,18,83,18
39,60,60,60
79,79,78,79
45,78,78,78
96,47,47,47
68,74,74,74
24,55,55,55
0,92,92,92
42,36,36,36
81,90,90,90
80,78,78,78
81,13,13,13
87,13,13,13
33,33,60,33
9,57,57,57
46,62,62,62
59,57,57,57
7,7,79,7
64,63,63,63
70,70,56,62
25,25,5,25
46,46,11,46
89,89,90,89
93,74,74,74
58,58,91,58
37,37,19,37
91,91,91,91
3,74,74,74
57,57,29,57
75,75,98,75
5,25,25,25
80,55,55,55
70,70,62,70
64,64,90,66
34,34,43,43
22,40,40,40
54,54,70,54
34,77,77,77
32,32,33,33
9,72,72,72
31,29,29,29
77,29,29,29
43,43,88,43
33,51,51,51
79,79,8,79
63,79,79,79
63,4,4,4
1,1,90,1
99,99,78,99
27,93,93,93
12,33,33,68
74,74,52,74
93,93,67,93
20,20,86,20
60,25,25,25
66,78,78,78
40,40,84,40
59,96,96,96
92,92,32,92
46,37,37,37
47,96,96,96
52,52,59,52
89,89,34,89
6,6,7,6
93,93,74,26
94,94,16,94
54,70,70,70
15,15,43,15
96,52,52,52
79,77,77,77
49,49,95,49
13,90,90,90
41,41,41,41
14,42,42,50
30,30,73,73
76,76,32,76
21,56,56,56
82,82,82,82
52,96,96,96
79,18,18,18
4,74,74,74
46,35,35,35
14,88,88,43
43,43,36,43
32,32,6,32
34,34,19,19
83,57,57,57
13,58,58,58
19,15,15,15
31,31,66,31
67,67,73,67
0,0,92,0
95,65,65,65
32,46,46,46
33,60,60,60
71,23,23,23
8,8,79,8
64,96,96,96
53,53,83,53
47,96,96,96
22,47,47,47
30,56,56,56
22,32,32,32
7,24,24,24
84,5,5,5
56,56,33,56
92,6,6,6
30,73,73,73
23,37,37,60
63,74,74,74
22,7,7,7
57,61,61,10
24,24,24,24
23,23,60,23
32,64,64,64
72,8,8,8
82,82,82,82
64,50,50,50
43,26,26,84
13,13,58,13
98,98,35,98
26,26,51,26
55,4,4,4
83,83,0,83
12,12,37,12
76,76,59,76
47,47,96,47
24,24,24,24
92,92,62,62
40,30,30,30
86,86,20,86
39,39,61,39
31,31,52,52
37,33,33,33
71,71,60,71
39,51,51,51
72,93,93,93
87,3,3,3
17,17,52,17
13,17,17,17
39,39,32,39
35,35,2,35
54,61,61,61
88,43,43,43
1,26,26,26
61,99,99,99
24,24,24,24
69,69,76,69
4,50,50,50
9,84,84,84
98,35,35,35
74,74,65,63
58,58,85,85
76,76,49,76
96,25,25,25
4,86,86,32
84,84,29,84
30,95,95,95
88,42,42,42
79,33,33,33
5,5,36,5
10,22,22,22
33,53,53,53
54,44,44,44
36,64,64,64
46,27,27,27
6,6,14,6
46,46,98,46
86,86,86,86
39,85,85,85
83,57,57,57
77,50,50,50
69,69,23,69
65,43,43,43
14,48,48,48
33,33,25,33
61,61,22,61
35,98,98,98
20,65,65,65
9,9,98,9
37,17,17,17
63,65,65,5
82,82,6,82
46,8,8,8
72,6,6,6
77,4,4,4
16,48,48,48
64,64,36,64
46,46,98,46
23,23,36,23
22,22,10,22
75,75,75,75
78,78,57,78
46,78,78,78
10,10,91,10
85,85,96,85
7,84,84,84
68,68,37,68
31,85,85,85
91,91,73,91
28,61,61,61
58,85,85,85
55,55,79,79
91,91,91,91
19,19,55,19
59,4,4,4
44,44,18,44
98,98,11,98
27,44,44,44
34,93,93,80
17,37,37,37
25,94,94,94
58,58,93,58
29,80,80,63
85,31,31,31
85,85,81,85
25,98,98,98
35,84,84,84
12,81,81,81
8,59,59,59
34,19,19,19
16,16,16,16
86,94,94,94
48,48,8,48
49,49,90,49
15,98,98,98
55,73,73,73
53,53,70,53
99,99,60,99
66,3,3,3
26,26,86,86
88,88,47,88
64,64,63,63
87,87,22,87
41,75,75,75
17,17,37,17
40,56,56,56
6,6,14,6
55,63,63,63
8,7,7,7
95,95,73,95
94,5,5,5
3,63,63,63
2,83,83,83
56,56,13,56
66,66,65,65
4,4,74,4
68,68,60,68
11,40,40,40
20,20,20,20
49,17,17,17
23,23,67,23
72,64,64,64
16,16,94,16
0,0,83,0
86,86,46,86
59,59,47,59
93,78,78,78
48,48,58,48
40,40,25,40
33,46,46,46
17,12,12,12
52,52,96,52
54,6,6,6
94,84,84,84
87,87,16,87
77,80,80,80
79,74,74,74
5,84,84,84
91,27,27,27
28,54,54,54
30,73,73,73
7,7,62,7
25,97,97,97
42,18,18,18
75,75,75,75
31,33,33,33
14,33,33,33
94,94,16,94
57,57,53,57
63,42,42,42
81,13,13,13
4,24,24,24
99,26,26,26
45,78,78,78
32,32,47,32
11,46,46,40
9,88,88,88
59,96,96,96
81,81,90,81
40,40,56,40
48,8,8,8
6,6,79,6
98,77,77,77
70,70,92,92
93,93,36,93
0,0,61,0
14,14,14,14
49,49,23,49
51,51,37,51
4,19,19,19
14,75,75,75
42,66,66,66
80,77,77,77
68,68,37,68
78,44,44,44
47,47,47,47
31,3,3,3
62,53,53,53
62,70,70,70
90,90,27,90
8,8,75,8
9,32,32,32
51,51,34,51
91,91,5,91
80,80,65,65
79,79,18,79
22,86,86,86
18,96,96,96
61,50,50,50
62,62,53,62
54,54,92,54
34,34,88,34
42,42,50,42
33,12,12,12
16,11,11,11
99,78,78,78
99,90,90,90
27,85,85,85
13,58,58,58
39,39,39,39
56,59,59,59
53,53,83,53
82,82,62,82
48,14,14,14
76,49,49,49
82,82,82,82
49,49,23,49
40,20,20,20
58,58,84,58
58,58,85,58
28,51,51,35
37,37,88,37
38,42,42,42
93,74,74,74
68,68,71,68
13,13,81,13
42,42,51,51
35,2,2,2
68,68,71,68
47,47,47,47
13,37,37,37
91,91,73,91
53,53,92,53
23,23,30,23
29,25,25,25
89,58,58,58
35,2,2,2
43,43,15,43
62,62,61,62
15,15,31,15
9,9,9,9
97,79,79,79
15,39,39,39
44,44,74,44
75,44,44,44
84,84,11,84
33,12,12,12
41,41,40,41
6,77,77,77
71,71,60,71
78,78,64,8
17,17,68,17
76,68,68,68
78,21,21,21
88,88,66,88
49,49,71,49
35,98,98,98
54,51,51,51
86,94,94,87
12,37,37,19
74,4,4,72
80,50,50,50
33,33,18,33
49,96,96,96
5,25,25,25
63,63,31,63
78,78,8,78
41,89,89,89
36,64,64,64
37,88,88,88
66,66,50,66
98,11,11,11
76,76,49,76
8,8,96,8
13,13,81,13
53,53,47,53
87,87,16,87
19,42,42,42
38,64,64,64
18,67,67,67
32,32,32,32
88,16,16,16
4,77,77,77
78,78,66,78
99,78,78,78
75,75,44,72
21,75,75,75
74,74,72,72
97,97,64,64
75,75,18,75
64,50,50,2
52,85,85,85
94,78,78,78
10,61,61,78
34,51,51,51
14,54,54,54
21,93,93,93
61,63,63,63
1,1,47,1
80,80,78,80
21,21,7,21
81,81,13,81
98,98,35,98
69,61,61,61
52,52,47,52
63,77,77,77
20,20,20,20
91,91,91,91
68,68,12,68
64,34,34,34
76,76,76,76
5,50,50,50
9,41,41,7
43,43,38,43
49,73,73,73
55,30,30,30
55,75,75,75
32,32,51,32
83,83,7,83
42,4,4,4
58,58,21,81
44,18,18,18
48,58,58,85
15,64,64,64
48,48,7,7
17,17,89,17
28,28,61,28
35,35,91,35
11,64,64,78
15,17,17,17
21,21,21,21
81,32,32,32
59,59,56,59
14,14,53,14
37,37,54,37
75,75,48,75
2,36,36,57
10,23,23,23
19,45,45,45
58,58,25,58
90,90,85,90
43,4,4,4
3,31,31,31
71,67,67,67
23,33,33,33
28,28,97,97
68,12,12,12
80,17,17,17
61,78,78,78
87,87,22,87
25,84,84,84
89,89,41,89
42,42,80,42
74,74,27,74
91,91,93,91
47,47,96,47
5,91,91,91
22,2,2,2
6,6,7,6
58,13,13,13
91,26,26,26
61,61,10,61
91,32,32,11
71,49,49,49
74,65,65,65
82,82,47,82
66,3,3,3
30,30,95,30
47,47,36,47
38,66,66,66
45,18,18,18
54,54,36,54
48,48,48,48
13,81,81,90
85,85,75,85
3,4,4,4
28,11,11,11
21,21,21,21
44,39,39,39
27,27,95,27
0,18,18,18
8,8,99,8
28,28,28,28
27,73,73,73
98,98,36,98
48,58,58,58
81,89,89,89
36,36,2,36
29,64,64,64
86,39,39,39
19,38,38,38
82,57,57,57
89,89,63,63
35,35,11,35
13,13,90,13
42,42,88,42
60,60,68,60
69,69,76,69
12,68,68,68
89,89,88,89
50,50,45,45
24,24,74,24
49,49,37,49
12,12,30,12
71,71,99,71
25,94,94,94
71,71,23,71
46,11,11,11
14,14,24,14
88,88,14,88
64,74,74,74
13,37,37,37
25,25,10,25
11,40,40,40
44,44,29,44
17,17,37,17
18,18,80,18
74,74,74,74
75,75,19,75
14,50,50,50
42,39,39,39
83,83,0,0
60,60,90,60
30,72,72,3
57,24,24,24
94,94,16,94
48,48,58,48
75,75,65,75
15,4,4,4
51,34,34,34
93,91,91,91
93,73,73,73
41,89,89,29
52,47,47,47
52,52,59,52
12,49,49,49
64,36,36,36
87,87,33,87
99,99,99,99
86,86,94,86
5,45,45,45
42,38,38,38
71,23,23,23
64,4,4,4
99,99,91,99
